id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
29573472,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.27,"$3,664.32",Entire home/apt,1,1,1
24206113,Australia,NSW,BYRON SHIRE COUNCIL,House,30.72,"$5,162.01",Entire home/apt,1,2,2
18675782,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.42,"$2,892.56",Entire home/apt,2,3,4
9014870,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.54,"$2,935.00",Entire home/apt,1,1,1
23714736,Australia,NSW,BYRON SHIRE COUNCIL,House,27.02,"$3,852.29",Entire home/apt,1,1,1
2310651,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.14,"$3,598.89",Entire home/apt,1,3,3
3139999,Australia,,BYRON SHIRE COUNCIL,House,31.7,"$5,440.30",Entire home/apt,2,4,5
4786653,Australia,New South Wales,BYRON SHIRE COUNCIL,House,30.46,"$3,605.24",Entire home/apt,1,3,4
24165312,Australia,NSW,BYRON SHIRE COUNCIL,House,31.41,"$3,968.52",Entire home/apt,1.5,3,4
21180487,Australia,NSW,BYRON SHIRE COUNCIL,House,30.51,"$3,642.38",Entire home/apt,2,4,5
20571451,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.7,"$4,209.94",Entire home/apt,1,3,4
23093494,Australia,NSW,BYRON SHIRE COUNCIL,House,29.58,"$4,884.82",Entire home/apt,2,2,3
19271634,Australia,NSW,BYRON SHIRE COUNCIL,House,28.71,"$2,297.06",Entire home/apt,3,3,3
2305134,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.77,"$4,037.55",Entire home/apt,1,2,3
10105939,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.31,"$3,175.11",Entire home/apt,1,2,2
1057015,Australia,NSW,BYRON SHIRE COUNCIL,House,29,"$2,785.13",Entire home/apt,2,3,5
33321995,Australia,NSW,BYRON SHIRE COUNCIL,Other,28.16,"$3,100.56",Entire home/apt,1,0,2
18861837,Australia,NSW,BYRON SHIRE COUNCIL,House,27.92,"$2,502.17",Entire home/apt,2,3,3
25781752,Australia,NSW,BYRON SHIRE COUNCIL,House,29.61,"$3,287.00",Entire home/apt,2,4,7
22215123,Australia,NSW,BYRON SHIRE COUNCIL,House,29.9,"$4,699.37",Entire home/apt,2,3,3
20018012,Australia,NSW,BYRON SHIRE COUNCIL,House,27.31,"$4,395.57",Entire home/apt,2,3,4
13831011,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.9,"$3,080.13",Entire home/apt,1,1,1
2419367,Australia,NSW,BYRON SHIRE COUNCIL,House,30.51,"$5,072.12",Entire home/apt,2,4,4
4633815,Australia,NSW,BYRON SHIRE COUNCIL,House,28.18,"$4,178.66",Entire home/apt,2,3,4
30399973,Australia,NSW,BYRON SHIRE COUNCIL,House,27.61,"$2,331.63",Entire home/apt,2,2,2
25548335,Australia,,BYRON SHIRE COUNCIL,House,27.07,"$3,888.26",Entire home/apt,2,3,4
3988729,Australia,NSW,BYRON SHIRE COUNCIL,House,29.64,"$3,770.01",Entire home/apt,2,3,3
20216927,Australia,NSW,BYRON SHIRE COUNCIL,House,29.35,"$2,681.00",Entire home/apt,3,4,5
4433962,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.27,"$5,695.77",Entire home/apt,1,1,1
26609636,Australia,NSW,BYRON SHIRE COUNCIL,House,31.49,"$4,174.58",Entire home/apt,2.5,4,6
5737685,Australia,NSW,BYRON SHIRE COUNCIL,House,29.95,"$4,468.02",Entire home/apt,1,2,2
31546764,Australia,NSW,BYRON SHIRE COUNCIL,House,27.94,"$3,611.06",Entire home/apt,1,0,2
9067014,Australia,NSW,BYRON SHIRE COUNCIL,House,29.37,"$3,724.50",Entire home/apt,1,3,3
28840665,Australia,NSW,BYRON SHIRE COUNCIL,House,28.46,"$2,863.32",Entire home/apt,4,4,4
7308812,Australia,NSW,BYRON SHIRE COUNCIL,House,28.77,"$3,465.23",Entire home/apt,3,3,4
30548024,Australia,NSW,BYRON SHIRE COUNCIL,House,29.06,"$3,367.26",Entire home/apt,1,1,2
4175317,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.65,"$3,908.58",Entire home/apt,1.5,2,2
5750088,Australia,New South Wales,BYRON SHIRE COUNCIL,House,28.52,"$4,549.47",Entire home/apt,2,2,3
8506376,Australia,NSW,BYRON SHIRE COUNCIL,House,29.67,"$4,610.87",Entire home/apt,2,4,5
16099217,Australia,NSW,BYRON SHIRE COUNCIL,House,29.68,"$3,957.34",Entire home/apt,2.5,4,5
28938758,Australia,NSW,BYRON SHIRE COUNCIL,House,31.16,"$3,114.86",Entire home/apt,1.5,3,5
22091048,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,27.97,"$2,621.47",Entire home/apt,1,2,2
8410635,Australia,New South Wales,BYRON SHIRE COUNCIL,House,29.69,"$2,356.52",Entire home/apt,1,0,1
16498049,Australia,NSW,BYRON SHIRE COUNCIL,House,32.19,"$4,395.91",Entire home/apt,2,2,3
9143151,Australia,NSW,BYRON SHIRE COUNCIL,House,29.98,"$3,338.14",Entire home/apt,1,2,4
20311177,Australia,NSW,BYRON SHIRE COUNCIL,House,27.69,"$3,428.88",Entire home/apt,3,3,5
30774788,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.1,"$3,407.11",Entire home/apt,2,3,4
18812151,Australia,,BYRON SHIRE COUNCIL,Apartment,29.12,"$5,072.71",Entire home/apt,2,2,2
10252168,Australia,NSW,BYRON SHIRE COUNCIL,House,30,"$4,858.52",Entire home/apt,1,3,6
21477530,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.98,"$2,570.36",Entire home/apt,1.5,2,2
11088697,Australia,NSW,BYRON SHIRE COUNCIL,House,28.85,"$2,623.00",Entire home/apt,1,1,1
3416210,Australia,NSW,BYRON SHIRE COUNCIL,House,30.6,"$1,888.11",Entire home/apt,3,2,3
550619,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.31,"$4,074.03",Entire home/apt,2,2,5
33943299,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.42,"$3,203.76",Entire home/apt,2,2,3
7136717,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,29.45,"$4,308.40",Entire home/apt,1,1,1
29806693,Australia,NSW,BYRON SHIRE COUNCIL,House,32.24,"$4,643.07",Entire home/apt,1,2,3
30825806,Australia,NSW,BYRON SHIRE COUNCIL,House,30.05,"$6,727.90",Entire home/apt,1,2,3
21463413,Australia,NSW,BYRON SHIRE COUNCIL,House,30.68,"$5,117.12",Entire home/apt,1,4,4
28612040,Australia,NSW,BYRON SHIRE COUNCIL,House,29.74,"$4,650.20",Entire home/apt,4,4,4
18950056,Australia,NSW,BYRON SHIRE COUNCIL,House,29.74,"$4,360.05",Entire home/apt,2,3,4
999432,Australia,NSW,BYRON SHIRE COUNCIL,House,30.94,"$4,196.75",Entire home/apt,1.5,3,4
16057486,Australia,NSW,BYRON SHIRE COUNCIL,House,31.29,"$4,265.34",Entire home/apt,1.5,3,3
2263422,Australia,NSW,BYRON SHIRE COUNCIL,House,27.19,"$5,154.54",Entire home/apt,1,3,4
31460920,Australia,NSW,BYRON SHIRE COUNCIL,House,29.47,"$2,983.59",Entire home/apt,1,3,12
4496193,Australia,NSW,BYRON SHIRE COUNCIL,House,30.37,"$4,875.67",Entire home/apt,1.5,4,7
5826076,Australia,New South Wales,BYRON SHIRE COUNCIL,House,30.97,"$4,106.31",Entire home/apt,2,3,4
588008,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,30.06,"$3,511.49",Entire home/apt,1,1,1
18096834,Australia,NSW,BYRON SHIRE COUNCIL,House,28.05,"$4,587.90",Entire home/apt,1.5,3,2
17238744,Australia,NSW,BYRON SHIRE COUNCIL,House,29.5,"$4,710.15",Entire home/apt,1,3,3
3655690,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.1,"$5,054.02",Entire home/apt,3,3,3
21058960,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.49,"$3,031.20",Entire home/apt,2,0,3
19597450,Australia,NSW,BYRON SHIRE COUNCIL,House,28.93,"$3,641.50",Entire home/apt,1,2,4
23587820,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,28.37,"$3,908.68",Entire home/apt,1,0,1
1733550,Australia,NSW,BYRON SHIRE COUNCIL,House,30.72,"$4,699.11",Entire home/apt,2,5,7
32223203,Australia,NSW,BYRON SHIRE COUNCIL,House,31.63,"$3,809.33",Entire home/apt,1.5,4,5
33726758,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,29.82,"$4,625.40",Entire home/apt,1,0,2
2883029,Australia,NSW,BYRON SHIRE COUNCIL,House,28.95,"$4,110.24",Entire home/apt,2,3,3
11534614,Australia,New South Wales,BYRON SHIRE COUNCIL,House,29.22,"$4,036.03",Entire home/apt,2.5,2,2
6605840,Australia,NSW,BYRON SHIRE COUNCIL,House,29.83,"$4,136.03",Entire home/apt,1.5,2,1
28566789,Australia,NSW,BYRON SHIRE COUNCIL,House,31.02,"$3,454.98",Entire home/apt,2,4,5
34125852,Australia,NSW,BYRON SHIRE COUNCIL,House,28.07,"$3,063.03",Entire home/apt,3.5,4,4
839246,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.79,"$3,086.95",Entire home/apt,1.5,2,2
15401817,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,29.56,"$5,634.93",Entire home/apt,1,1,1
32771923,Australia,NSW,BYRON SHIRE COUNCIL,House,30.48,"$4,174.62",Entire home/apt,2,3,3
121842,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.1,"$4,513.77",Entire home/apt,1,1,1
15244154,Australia,NSW,BYRON SHIRE COUNCIL,House,29.87,"$4,816.96",Entire home/apt,2,2,2
33618724,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.44,"$4,984.10",Entire home/apt,1.5,3,4
7469823,Australia,NSW,BYRON SHIRE COUNCIL,House,28.74,"$4,702.25",Entire home/apt,1,3,6
723936,Australia,NSW,BYRON SHIRE COUNCIL,House,27.55,"$1,919.12",Entire home/apt,2,3,3
16325045,Australia,NSW,BYRON SHIRE COUNCIL,House,28.96,"$3,845.12",Entire home/apt,2.5,4,4
32747550,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.42,"$2,357.47",Entire home/apt,2,3,4
24698864,Australia,NSW,BYRON SHIRE COUNCIL,House,29.27,"$4,097.82",Entire home/apt,2,3,5
30295275,Australia,NSW,BYRON SHIRE COUNCIL,House,28.44,"$4,820.65",Entire home/apt,2,3,3
6661445,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.9,"$4,892.50",Entire home/apt,1,2,3
21864729,Australia,NSW,BYRON SHIRE COUNCIL,House,30.21,"$3,224.51",Entire home/apt,2.5,3,7
15688767,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.04,"$3,988.75",Entire home/apt,1,1,1
29743096,Australia,NSW,BYRON SHIRE COUNCIL,House,29.33,"$4,441.25",Entire home/apt,2,3,5
21903493,Australia,NSW,BYRON SHIRE COUNCIL,House,27.87,"$2,331.89",Entire home/apt,2,3,4
9802598,Australia,NSW,BYRON SHIRE COUNCIL,House,32.42,"$4,569.65",Entire home/apt,2.5,3,3
14990472,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,32.37,"$4,779.18",Entire home/apt,1,0,5
25548619,Australia,,BYRON SHIRE COUNCIL,House,29.34,"$3,972.35",Entire home/apt,3,5,7
24783530,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.42,"$2,475.21",Entire home/apt,2,2,2
6428305,Australia,NSW,BYRON SHIRE COUNCIL,House,30.24,"$3,314.25",Entire home/apt,1,3,3
23901842,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.52,"$5,311.71",Entire home/apt,2,3,6
22731620,Australia,NSW,BYRON SHIRE COUNCIL,House,29.95,"$4,400.28",Private room,1,1,1
28813817,Australia,NSW,BYRON SHIRE COUNCIL,House,30.86,"$1,220.90",Entire home/apt,4,4,4
23754494,Australia,NSW,BYRON SHIRE COUNCIL,House,30.85,"$4,114.96",Entire home/apt,2,5,9
24137369,Australia,NSW,BYRON SHIRE COUNCIL,House,32.47,"$5,779.21",Entire home/apt,2,3,5
9409843,Australia,NSW,BYRON SHIRE COUNCIL,House,29.09,"$6,091.88",Entire home/apt,2,2,3
9909473,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.1,"$4,842.08",Entire home/apt,1,3,3
6696025,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,29.99,"$5,365.05",Entire home/apt,1,0,1
9032777,Australia,New South Wales,BYRON SHIRE COUNCIL,House,28.28,"$2,795.97",Entire home/apt,1,2,2
30352402,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,32.14,"$3,278.77",Entire home/apt,1,1,1
33049892,Australia,,BYRON SHIRE COUNCIL,House,28.8,"$3,145.35",Entire home/apt,2,3,4
30774666,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.7,"$3,201.03",Entire home/apt,2,3,5
30405240,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.4,"$2,579.23",Entire home/apt,2,3,5
399928,Australia,NSW,BYRON SHIRE COUNCIL,House,30.6,"$4,103.12",Entire home/apt,1,3,3
3231237,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28,"$2,749.34",Entire home/apt,1,1,1
32753904,Australia,NSW,BYRON SHIRE COUNCIL,House,27.43,"$4,439.44",Entire home/apt,2,3,4
19789181,Australia,NSW,BYRON SHIRE COUNCIL,House,30.94,"$2,334.39",Entire home/apt,2,3,5
30778930,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.43,"$1,744.11",Entire home/apt,1,1,1
18797217,Australia,NSW,BYRON SHIRE COUNCIL,House,27.71,"$4,422.83",Entire home/apt,2,4,5
11304398,Australia,NSW,BYRON SHIRE COUNCIL,House,32.25,"$4,935.37",Entire home/apt,2,3,5
28466655,Australia,NSW,BYRON SHIRE COUNCIL,House,32.56,"$5,000.40",Entire home/apt,4,4,5
24023411,Australia,NSW,BYRON SHIRE COUNCIL,House,30.03,"$5,222.71",Entire home/apt,2,3,3
4431180,Australia,NSW,BYRON SHIRE COUNCIL,House,30.62,"$6,305.42",Entire home/apt,1,1,1
15057422,Australia,NSW,BYRON SHIRE COUNCIL,House,32.21,"$4,900.80",Entire home/apt,2,3,3
9532065,Australia,NSW,BYRON SHIRE COUNCIL,House,30.05,"$5,101.71",Entire home/apt,2,5,6
3752620,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.56,"$3,161.94",Entire home/apt,1,2,3
23342421,Australia,NSW,BYRON SHIRE COUNCIL,House,31.26,"$4,152.39",Entire home/apt,1,4,4
4379478,Australia,New South Wales,BYRON SHIRE COUNCIL,House,29.77,"$3,467.42",Entire home/apt,2,4,5
936374,Australia,NSW,BYRON SHIRE COUNCIL,House,29.18,"$5,718.44",Entire home/apt,2,3,2
26573109,Australia,NSW,BYRON SHIRE COUNCIL,House,31.65,"$5,250.32",Entire home/apt,1,2,4
21881689,Australia,NSW,BYRON SHIRE COUNCIL,House,31.35,"$3,928.16",Entire home/apt,2.5,3,4
2083377,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,33.29,"$3,156.54",Entire home/apt,3,4,15
2333137,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.81,"$3,967.92",Entire home/apt,2,3,3
907348,Australia,NSW,BYRON SHIRE COUNCIL,House,28.62,"$3,850.79",Entire home/apt,1.5,3,4
3732235,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.43,"$3,290.03",Entire home/apt,2,3,4
18044480,Australia,NSW,BYRON SHIRE COUNCIL,House,29.54,"$3,013.05",Entire home/apt,1.5,4,5
2478585,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,30.45,"$5,207.09",Entire home/apt,1,1,1
22085887,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.13,"$1,196.40",Entire home/apt,1.5,3,5
2310749,Australia,NSW,BYRON SHIRE COUNCIL,House,32.37,"$5,024.06",Entire home/apt,2.5,3,5
32747888,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.42,"$3,850.90",Entire home/apt,2,3,4
29742391,Australia,NSW,BYRON SHIRE COUNCIL,House,29.88,"$3,901.95",Entire home/apt,2,3,4
9260739,Australia,NSW,BYRON SHIRE COUNCIL,House,30.18,"$2,176.34",Entire home/apt,3,4,8
6215872,Australia,New South Wales,BYRON SHIRE COUNCIL,Apartment,28.44,"$3,437.28",Entire home/apt,1,2,3
21715437,Australia,NSW,BYRON SHIRE COUNCIL,House,27.6,"$3,783.81",Entire home/apt,2,3,3
23902388,Australia,NSW,BYRON SHIRE COUNCIL,House,27.58,"$4,264.32",Entire home/apt,3,4,4
18976856,Australia,NSW,BYRON SHIRE COUNCIL,House,30.2,"$2,695.53",Entire home/apt,1,3,4
9121938,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.83,"$4,354.70",Entire home/apt,2,3,3
21115502,Australia,NSW,BYRON SHIRE COUNCIL,House,30.2,"$3,917.87",Entire home/apt,2.5,3,4
17670363,Australia,NSW,BYRON SHIRE COUNCIL,House,30.21,"$3,909.16",Entire home/apt,2.5,3,5
15915922,Australia,NSW,BYRON SHIRE COUNCIL,House,29.61,"$4,932.54",Entire home/apt,2,2,2
30827563,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.73,"$3,231.49",Entire home/apt,1.5,2,4
15890105,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.07,"$3,121.14",Entire home/apt,1,2,2
15553530,Australia,NSW,BYRON SHIRE COUNCIL,House,30.22,"$5,721.17",Entire home/apt,1.5,2,2
10839331,Australia,NSW,BYRON SHIRE COUNCIL,House,28.45,"$5,450.86",Entire home/apt,2.5,3,3
13927508,Australia,NSW,BYRON SHIRE COUNCIL,House,29.34,"$4,678.73",Entire home/apt,2,3,3
13961951,Australia,NSW,BYRON SHIRE COUNCIL,House,30.89,"$3,163.69",Entire home/apt,2,3,4
27031194,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.57,"$4,963.93",Entire home/apt,1,2,4
16470922,Australia,NSW,BYRON SHIRE COUNCIL,House,30.92,"$4,226.09",Entire home/apt,2,4,4
32844380,Australia,NSW,BYRON SHIRE COUNCIL,House,30.3,"$4,354.61",Entire home/apt,1.5,3,7
32530805,Australia,NSW,BYRON SHIRE COUNCIL,House,30.3,"$3,601.91",Entire home/apt,2,4,8
30998222,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.14,"$3,038.31",Entire home/apt,1.5,2,3
7975416,Australia,New South Wales,BYRON SHIRE COUNCIL,House,31.58,"$4,578.85",Entire home/apt,2,3,4
20970939,Australia,NSW,BYRON SHIRE COUNCIL,House,32.48,"$4,960.51",Entire home/apt,1,2,4
26471225,Australia,NSW,BYRON SHIRE COUNCIL,House,30.02,"$2,899.69",Entire home/apt,2,3,4
20624016,Australia,NSW,BYRON SHIRE COUNCIL,House,31.22,"$5,953.24",Entire home/apt,2,4,5
30531078,Australia,NSW,BYRON SHIRE COUNCIL,House,29.14,"$2,662.31",Entire home/apt,1,3,3
19416289,Australia,NSW,BYRON SHIRE COUNCIL,House,32.52,"$5,553.74",Entire home/apt,2,3,4
31931656,Australia,NSW,BYRON SHIRE COUNCIL,House,28.29,"$3,486.98",Entire home/apt,2,3,4
11927048,Australia,NSW,BYRON SHIRE COUNCIL,House,28.6,"$3,550.44",Entire home/apt,2,3,5
17643401,Australia,NSW,BYRON SHIRE COUNCIL,House,29.14,"$3,574.51",Entire home/apt,2,3,4
13284701,Australia,NSW,BYRON SHIRE COUNCIL,House,29.42,"$4,701.21",Entire home/apt,2,3,4
33920472,Australia,NSW,BYRON SHIRE COUNCIL,House,29.42,"$4,999.88",Entire home/apt,3,4,4
3760146,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.57,"$3,124.23",Entire home/apt,1,2,4
14888602,Australia,NSW,BYRON SHIRE COUNCIL,House,30.96,"$3,099.47",Entire home/apt,1,3,3
32225767,Australia,NSW,BYRON SHIRE COUNCIL,House,30.68,"$4,069.99",Entire home/apt,3,4,5
11285148,Australia,NSW,BYRON SHIRE COUNCIL,House,28.89,"$3,123.59",Entire home/apt,2.5,3,4
21562455,Australia,NSW,BYRON SHIRE COUNCIL,House,31.97,"$4,428.08",Entire home/apt,2,4,4
20236879,Australia,NSW,BYRON SHIRE COUNCIL,House,27.79,"$4,224.43",Entire home/apt,3,3,5
20962803,Australia,NSW,BYRON SHIRE COUNCIL,House,33.63,"$5,180.05",Entire home/apt,3,5,8
14967401,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.01,"$2,847.22",Entire home/apt,1,2,3
30825832,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.2,"$3,698.15",Entire home/apt,1.5,2,3
22052642,Australia,NSW,BYRON SHIRE COUNCIL,House,30.76,"$2,275.52",Entire home/apt,1,3,3
21647847,Australia,NSW,BYRON SHIRE COUNCIL,House,32.04,"$4,299.80",Entire home/apt,2,3,4
9718582,Australia,NSW,BYRON SHIRE COUNCIL,House,33,"$3,534.53",Entire home/apt,4,4,5
21438241,Australia,NSW,BYRON SHIRE COUNCIL,House,28.64,"$3,436.75",Entire home/apt,1,2,3
9616295,Australia,NSW,BYRON SHIRE COUNCIL,House,32.99,"$4,656.28",Entire home/apt,1,3,5
27065168,Australia,NSW,BYRON SHIRE COUNCIL,House,32.38,"$3,986.34",Entire home/apt,2.5,4,0
18934607,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,30.47,"$4,934.86",Entire home/apt,1,1,1
6824347,Australia,NSW,BYRON SHIRE COUNCIL,House,31.09,"$3,972.90",Entire home/apt,1,2,2
9615993,Australia,NSW,BYRON SHIRE COUNCIL,House,31.11,"$3,620.08",Entire home/apt,2,4,6
563650,Australia,NSW,BYRON SHIRE COUNCIL,House,33.05,"$3,771.08",Entire home/apt,2,3,4
21414345,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.39,"$3,912.38",Entire home/apt,2,2,4
8412677,Australia,New South Wales,BYRON SHIRE COUNCIL,House,28.69,"$3,331.26",Entire home/apt,2,3,3
25238488,Australia,NSW,BYRON SHIRE COUNCIL,House,32.08,"$2,328.47",Entire home/apt,3,6,7
13849335,Australia,NSW,BYRON SHIRE COUNCIL,House,28.45,"$2,399.16",Entire home/apt,3,4,6
19333530,Australia,NSW,BYRON SHIRE COUNCIL,House,27.9,"$3,943.72",Entire home/apt,2,3,5
31467185,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.69,"$4,689.51",Entire home/apt,2.5,3,3
12594268,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.07,"$4,455.49",Entire home/apt,2,3,4
21438381,Australia,NSW,BYRON SHIRE COUNCIL,House,30.21,"$3,650.00",Entire home/apt,2,3,3
7248054,Australia,NSW,BYRON SHIRE COUNCIL,House,33.03,"$3,649.84",Entire home/apt,2.5,3,5
17369657,Australia,NSW,BYRON SHIRE COUNCIL,House,30.53,"$3,715.87",Entire home/apt,1,1,1
2151277,Australia,NSW,BYRON SHIRE COUNCIL,House,30.55,"$4,555.33",Entire home/apt,3,5,8
16134372,Australia,NSW,BYRON SHIRE COUNCIL,House,31.8,"$4,173.68",Private room,1,1,3
2310948,Australia,NSW,BYRON SHIRE COUNCIL,House,31.5,"$4,500.29",Entire home/apt,2,3,6
281786,Australia,NSW,BYRON SHIRE COUNCIL,House,28.51,"$4,952.42",Entire home/apt,2,2,2
11643484,Australia,NSW,BYRON SHIRE COUNCIL,House,32.1,"$2,961.04",Private room,1,1,1
30751651,Australia,NSW,BYRON SHIRE COUNCIL,House,31.21,"$2,598.88",Entire home/apt,1.5,2,3
23344042,Australia,NSW,BYRON SHIRE COUNCIL,House,30.89,"$2,679.27",Entire home/apt,1.5,3,4
27705309,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.29,"$4,193.42",Entire home/apt,1,2,3
17138807,Australia,NSW,BYRON SHIRE COUNCIL,House,30.59,"$2,537.33",Entire home/apt,1,3,5
15363891,Australia,NSW,BYRON SHIRE COUNCIL,House,28.5,"$4,042.01",Entire home/apt,2,4,5
30774013,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.5,"$3,523.46",Entire home/apt,2,3,5
17642994,Australia,NSW,BYRON SHIRE COUNCIL,House,31.5,"$3,172.33",Entire home/apt,2,2,3
16830796,Australia,Nsw,BYRON SHIRE COUNCIL,House,30.3,"$4,304.61",Entire home/apt,1.5,3,7
28812293,Australia,NSW,BYRON SHIRE COUNCIL,House,30.6,"$3,625.53",Entire home/apt,4,4,4
11628133,Australia,NSW,BYRON SHIRE COUNCIL,House,31.2,"$3,797.82",Entire home/apt,2.5,3,3
7651995,Australia,NSW,BYRON SHIRE COUNCIL,House,31.5,"$5,266.91",Entire home/apt,2,4,6
20038734,Australia,NSW,BYRON SHIRE COUNCIL,House,29.4,"$5,729.78",Entire home/apt,2,2,2
33819941,Australia,NSW,BYRON SHIRE COUNCIL,House,30.91,"$3,648.52",Entire home/apt,2,3,4
18881881,Australia,NSW,BYRON SHIRE COUNCIL,House,29.4,"$3,186.17",Entire home/apt,1,3,5
31389396,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.83,"$3,918.34",Entire home/apt,1,2,3
2928099,Australia,NSW,BYRON SHIRE COUNCIL,House,30.91,"$3,562.47",Entire home/apt,1,1,1
3140205,Australia,NSW,BYRON SHIRE COUNCIL,House,30.91,"$2,841.47",Entire home/apt,3,4,5
26092330,Australia,NSW,BYRON SHIRE COUNCIL,House,29.38,"$5,066.26",Entire home/apt,2,4,4
20154137,Australia,NSW,BYRON SHIRE COUNCIL,House,31.21,"$3,376.16",Entire home/apt,1.5,3,4
15455461,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,28.87,"$2,652.70",Entire home/apt,1,1,2
7463445,Australia,NSW,BYRON SHIRE COUNCIL,House,29.75,"$3,269.79",Entire home/apt,2,2,3
17309487,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.46,"$3,702.31",Entire home/apt,1,1,2
8460579,Australia,NSW,BYRON SHIRE COUNCIL,House,30.94,"$4,271.09",Entire home/apt,2.5,3,4
2837801,Australia,NSW,BYRON SHIRE COUNCIL,House,31.27,"$5,521.69",Entire home/apt,1.5,2,4
22153183,Australia,NSW,BYRON SHIRE COUNCIL,House,30.31,"$3,562.05",Entire home/apt,2,3,5
2456369,Australia,NSW,BYRON SHIRE COUNCIL,House,29.19,"$4,197.02",Private room,1,1,1
20730463,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.58,"$4,137.80",Entire home/apt,2,2,3
17559303,Australia,NSW,BYRON SHIRE COUNCIL,House,31.63,"$3,776.82",Entire home/apt,2,3,3
3491597,Australia,NSW,BYRON SHIRE COUNCIL,House,29.77,"$2,918.26",Entire home/apt,1.5,2,2
32319821,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.93,"$6,729.33",Entire home/apt,1,1,1
23685021,Australia,NSW,BYRON SHIRE COUNCIL,House,29.81,"$2,879.77",Entire home/apt,2,4,5
22093377,Australia,NSW,BYRON SHIRE COUNCIL,House,28.63,"$3,535.44",Entire home/apt,2.5,5,6
5032268,Australia,NSW,BYRON SHIRE COUNCIL,House,30.11,"$1,489.39",Entire home/apt,1,1,12
2848052,Australia,NSW,BYRON SHIRE COUNCIL,House,30.41,"$5,834.77",Entire home/apt,3,4,6
33536969,Australia,NSW,BYRON SHIRE COUNCIL,Loft,28.66,"$3,700.81",Entire home/apt,1,1,1
